public_date,gicdesc,NFIRM,indret_ew,indret_vw,PEG_1yrforward_Median,CAPEI_Median,bm_Median,PEG_ltgforward_Median,evm_Median,pe_op_basic_Median,pe_op_dil_Median,pe_exi_Median,pe_inc_Median,ps_Median,pcf_Median,dpr_Median,ptb_Median,PEG_trailing_Median,divyield_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2016-10-31,Utilities,87,0.004336,0.006632,2.111,25.177,0.706,4.063,10.439,20.746,20.746,21.224,21.169,2.297,8.543,0.646,1.325,2.221,3.18%,0.336,0.083,0.086,0.086,0.057,0.317,0.089,0.192,0.317,0.066,0.074,0.137,0.083,0.084,0.059,0.492,0.499,0.489,0.554,0.169,0.339,-0.006,0.681,0.101,0.012,0.214,0.103,0.847,0.139,4.007,0.676,0.055,0.049,0.446,0.947,2.257,0.687,0.336,0.541,2.656,3.175,30.169,0.087,0.841,0.697,0.252,10.409,7.592,8.939,0.832,0.423,7.221,-0.046,0.000,0.000,0.000
2016-11-30,Communication Services,38,0.024108,0.046816,-0.656,11.632,0.416,-0.355,7.488,14.801,13.716,4.884,4.884,1.593,5.092,0.162,1.848,0.036,4.45%,0.380,0.262,-0.018,-0.017,0.037,0.565,0.011,0.093,0.266,0.067,0.079,0.021,0.117,0.058,0.010,0.557,0.443,0.557,0.623,0.030,0.352,0.132,0.786,0.121,0.097,0.200,0.029,1.103,0.168,2.799,0.925,0.067,0.065,0.620,1.726,1.580,0.720,0.443,0.619,1.182,1.194,27.034,0.586,1.415,1.319,0.461,18.881,6.321,9.170,1.503,0.659,3.933,-0.079,0.000,0.009,0.000
2016-11-30,Consumer Discretionary,512,0.082789,0.052555,0.419,15.940,0.501,1.574,9.686,16.725,16.866,16.916,16.578,0.862,8.786,0.071,1.927,0.871,1.97%,0.345,0.373,0.098,0.095,0.082,0.347,0.041,0.077,0.112,0.133,0.192,0.057,0.119,0.116,0.099,0.352,0.647,0.350,0.413,0.253,0.216,0.622,0.497,0.146,0.137,0.078,0.042,0.621,0.440,1.835,0.425,0.056,0.050,0.379,2.743,1.108,0.580,0.262,0.465,3.850,5.145,64.263,0.409,1.635,1.026,1.188,5.388,9.957,17.132,2.751,1.776,6.196,-0.057,0.000,0.016,0.000
2016-11-30,Consumer Staples,143,0.003315,-0.037834,0.744,22.125,0.338,2.683,12.555,20.969,21.130,21.973,21.952,1.274,11.969,0.282,2.674,1.183,2.22%,0.339,0.403,0.112,0.112,0.092,0.349,0.045,0.090,0.129,0.174,0.233,0.055,0.136,0.139,0.124,0.380,0.610,0.375,0.422,0.365,0.256,0.683,0.550,0.162,0.104,0.075,0.109,0.733,0.413,1.981,0.461,0.050,0.042,0.438,2.964,1.219,0.579,0.275,0.501,5.376,7.415,57.307,0.341,1.761,0.983,1.256,5.600,9.501,11.611,2.805,1.735,6.850,-0.047,0.000,0.008,0.000
2016-11-30,Energy,182,0.177663,0.096366,-0.097,-0.597,0.747,-0.702,6.500,-6.419,-6.419,-5.899,-5.435,2.004,8.568,0.384,1.419,-0.024,2.23%,0.291,0.068,-0.153,-0.151,-0.097,0.158,-0.399,-0.297,0.045,-0.072,-0.089,-0.505,0.021,-0.088,-0.178,0.402,0.566,0.383,0.438,0.076,0.313,-0.134,0.456,0.147,0.118,-0.051,0.029,0.179,0.229,0.846,0.547,0.067,0.061,0.585,0.834,1.035,0.542,0.333,0.465,-3.909,-2.986,48.200,0.494,1.634,1.353,0.270,13.090,8.556,5.834,0.661,0.363,3.480,-0.144,0.000,0.000,0.000
2016-11-30,Financials,623,0.137036,0.145807,0.608,21.888,0.821,1.878,10.342,17.383,17.573,17.890,17.887,3.058,12.159,0.321,1.407,1.228,1.92%,0.315,0.040,0.084,0.084,0.000,0.826,0.167,0.388,0.429,0.240,0.406,0.239,0.023,0.103,0.085,0.261,0.722,0.257,0.458,0.000,0.228,0.906,0.530,0.014,0.059,0.213,0.288,0.638,0.577,3.378,0.346,0.051,0.044,0.058,60.565,7.372,0.880,0.085,0.879,4.534,6.346,200.617,1.062,2.253,2.235,0.048,1.480,0.012,0.075,0.468,0.335,2.609,-0.004,0.000,0.009,0.319
2016-11-30,Health Care,679,0.050524,0.035739,-0.179,-2.873,0.280,1.521,-2.692,-4.219,-4.144,-4.612,-4.573,4.410,-1.592,0.000,3.232,-0.018,1.54%,0.292,0.102,-0.290,-0.324,-0.140,0.346,-0.291,-0.244,-0.169,-0.344,-0.375,-0.326,-0.250,-0.269,-0.370,0.091,0.848,0.101,0.174,0.006,0.091,0.753,-1.151,-0.427,1.167,-0.223,0.098,-1.355,0.523,0.000,0.095,0.088,0.071,0.193,7.156,0.486,0.387,0.127,0.233,-5.350,-4.971,96.095,2.474,3.477,3.091,0.469,3.070,8.121,6.271,0.912,0.643,1.285,-0.065,0.121,0.000,0.000
2016-11-30,Industrials,473,0.142999,0.100095,-0.032,21.770,0.499,2.064,9.633,19.120,19.321,18.998,18.768,1.009,10.310,0.172,2.190,0.825,1.52%,0.334,0.282,0.090,0.091,0.071,0.297,0.038,0.076,0.117,0.131,0.189,0.054,0.119,0.116,0.083,0.342,0.651,0.336,0.406,0.273,0.395,0.720,0.484,0.155,0.117,0.075,0.059,0.584,0.412,1.861,0.463,0.051,0.045,0.385,3.390,1.216,0.571,0.266,0.455,4.042,6.225,79.286,0.324,1.938,1.373,0.979,5.105,9.690,6.486,2.360,1.431,5.166,-0.059,0.000,0.000,0.000
2016-11-30,Information Technology,600,0.054620,0.006100,-0.052,10.017,0.355,1.529,11.213,14.651,15.046,8.918,10.493,2.003,13.094,0.000,2.745,0.153,1.76%,0.273,0.382,0.020,0.019,0.005,0.515,0.008,0.036,0.085,0.054,0.092,0.012,0.077,0.050,0.017,0.107,0.863,0.109,0.168,0.027,0.257,0.748,0.282,0.126,0.589,0.052,0.100,0.276,0.653,0.211,0.108,0.059,0.050,0.154,6.406,0.730,0.447,0.113,0.270,1.656,2.962,63.467,1.045,2.121,1.862,0.774,4.478,7.404,6.057,1.424,1.133,2.617,-0.076,0.118,0.001,0.000
2016-11-30,Materials,157,0.114747,0.086546,-0.014,19.412,0.473,1.936,9.064,18.193,18.451,19.604,19.245,1.244,9.599,0.290,2.253,0.830,1.73%,0.310,0.201,0.086,0.082,0.066,0.263,0.037,0.087,0.139,0.111,0.144,0.054,0.119,0.111,0.073,0.414,0.552,0.416,0.471,0.348,0.330,0.557,0.625,0.149,0.103,0.095,0.040,0.705,0.259,2.431,0.662,0.055,0.051,0.500,1.698,1.290,0.591,0.323,0.503,2.886,4.317,83.613,0.390,2.357,1.361,0.807,5.118,8.391,7.394,1.919,1.150,4.004,-0.064,0.004,0.000,0.000
2016-11-30,Real Estate,30,0.073598,0.094006,0.070,31.809,0.592,1.068,15.744,15.284,15.000,15.867,15.867,2.509,12.043,0.000,1.758,0.463,1.36%,0.344,0.086,0.032,0.032,0.049,0.353,0.082,0.150,0.221,0.183,0.694,0.120,0.053,0.036,0.030,0.392,0.551,0.359,0.503,0.000,0.261,0.587,0.656,0.107,0.138,0.179,0.103,0.625,0.310,5.141,0.479,0.055,0.053,0.589,1.217,1.154,0.566,0.399,0.485,2.438,1.694,107.196,0.361,1.606,1.268,0.180,1.656,9.457,7.030,0.600,0.225,3.700,-0.015,0.000,0.000,0.000
2016-11-30,Utilities,86,0.001609,-0.045052,1.828,24.341,0.780,3.684,10.837,19.739,19.739,20.073,19.920,2.178,8.154,0.633,1.252,2.159,3.25%,0.336,0.083,0.091,0.091,0.058,0.321,0.092,0.196,0.318,0.067,0.076,0.138,0.082,0.084,0.060,0.493,0.498,0.485,0.555,0.173,0.342,0.000,0.672,0.101,0.014,0.217,0.099,0.870,0.133,4.019,0.674,0.054,0.048,0.439,0.951,2.255,0.688,0.336,0.543,2.730,3.272,29.225,0.093,0.849,0.683,0.251,10.503,7.758,9.409,0.835,0.423,7.006,-0.044,0.000,0.000,0.000
2016-12-31,Communication Services,38,0.075877,0.076859,-0.533,11.304,0.416,0.357,7.488,14.505,13.988,5.111,5.111,1.627,5.992,0.162,1.892,0.036,4.21%,0.380,0.262,-0.018,-0.017,0.037,0.565,0.011,0.093,0.266,0.067,0.079,0.021,0.117,0.058,0.010,0.557,0.443,0.557,0.623,0.030,0.352,0.132,0.786,0.121,0.097,0.200,0.029,1.103,0.168,2.799,0.925,0.067,0.065,0.620,1.742,1.580,0.713,0.443,0.619,1.182,1.194,27.034,0.586,1.415,1.319,0.461,18.881,6.321,9.170,1.503,0.659,3.933,-0.081,0.000,0.009,0.000
2016-12-31,Consumer Discretionary,512,0.011603,0.001229,0.386,16.261,0.517,1.589,9.547,16.955,17.004,17.003,16.733,0.864,8.574,0.071,1.953,0.765,1.97%,0.346,0.374,0.094,0.093,0.081,0.347,0.040,0.076,0.110,0.133,0.197,0.057,0.118,0.116,0.097,0.350,0.648,0.347,0.413,0.260,0.215,0.627,0.500,0.146,0.138,0.076,0.044,0.615,0.444,1.818,0.418,0.056,0.050,0.379,2.755,1.108,0.580,0.262,0.466,3.850,5.071,64.263,0.413,1.619,1.023,1.203,5.371,9.915,17.141,2.760,1.796,6.304,-0.057,0.000,0.016,0.000
2016-12-31,Consumer Staples,142,0.030342,0.030451,0.872,23.036,0.360,2.730,12.555,21.538,21.573,22.250,22.069,1.338,12.903,0.283,2.727,1.287,2.14%,0.339,0.400,0.112,0.112,0.085,0.350,0.045,0.100,0.133,0.174,0.236,0.055,0.136,0.139,0.124,0.382,0.609,0.376,0.424,0.365,0.251,0.675,0.553,0.163,0.107,0.075,0.105,0.740,0.401,1.981,0.464,0.050,0.042,0.437,2.958,1.224,0.581,0.278,0.500,5.336,7.365,57.278,0.341,1.757,0.980,1.249,5.502,9.474,11.630,2.802,1.726,7.033,-0.045,0.000,0.008,0.000
2016-12-31,Energy,188,0.039191,0.016136,-0.112,-0.768,0.729,-0.655,6.344,-6.633,-6.633,-6.025,-5.784,2.080,8.902,0.384,1.470,-0.033,2.13%,0.291,0.068,-0.151,-0.150,-0.107,0.159,-0.409,-0.308,0.039,-0.079,-0.089,-0.519,0.020,-0.097,-0.178,0.392,0.560,0.380,0.440,0.075,0.311,-0.137,0.432,0.146,0.117,-0.055,0.029,0.169,0.229,0.750,0.547,0.068,0.062,0.583,0.839,0.999,0.556,0.333,0.462,-3.992,-3.128,48.200,0.481,1.596,1.331,0.270,13.306,8.556,5.798,0.661,0.362,3.487,-0.146,0.000,0.000,0.000
2016-12-31,Financials,625,0.071529,0.043701,0.666,23.309,0.821,1.957,10.334,18.998,19.203,19.286,19.249,3.327,13.119,0.322,1.512,1.336,1.81%,0.315,0.040,0.084,0.084,0.000,0.825,0.166,0.388,0.429,0.256,0.407,0.238,0.023,0.103,0.085,0.260,0.722,0.257,0.451,0.000,0.241,0.906,0.549,0.014,0.059,0.213,0.289,0.648,0.567,3.358,0.345,0.051,0.044,0.057,60.423,7.362,0.880,0.085,0.879,4.556,6.459,200.450,1.035,2.244,2.212,0.048,1.489,0.012,0.075,0.468,0.335,2.895,-0.004,0.000,0.009,0.319
2016-12-31,Health Care,677,-0.024826,0.002705,-0.162,-2.752,0.281,1.586,-2.761,-4.375,-4.352,-4.704,-4.625,4.687,-1.629,0.000,3.170,-0.023,1.46%,0.292,0.102,-0.288,-0.331,-0.144,0.345,-0.307,-0.250,-0.197,-0.346,-0.376,-0.337,-0.258,-0.261,-0.368,0.090,0.848,0.100,0.173,0.006,0.093,0.752,-1.151,-0.431,1.173,-0.225,0.103,-1.378,0.523,0.000,0.095,0.088,0.070,0.191,7.108,0.483,0.383,0.125,0.233,-6.324,-5.185,95.148,2.484,3.493,3.106,0.474,3.153,8.188,6.347,0.916,0.643,1.275,-0.064,0.121,0.000,0.000
2016-12-31,Industrials,474,0.015495,0.009359,-0.026,22.028,0.504,2.057,9.615,19.430,19.659,18.928,19.000,1.026,10.354,0.172,2.237,0.825,1.51%,0.335,0.282,0.090,0.091,0.071,0.297,0.039,0.076,0.117,0.131,0.189,0.055,0.119,0.115,0.083,0.339,0.650,0.342,0.405,0.271,0.398,0.710,0.485,0.153,0.116,0.075,0.059,0.586,0.412,1.856,0.466,0.050,0.045,0.386,3.383,1.223,0.573,0.267,0.455,4.042,6.182,78.887,0.322,1.940,1.377,0.979,5.105,9.722,6.469,2.378,1.472,5.143,-0.059,0.000,0.000,0.000
2016-12-31,Information Technology,598,0.012406,0.013019,-0.059,10.935,0.354,1.503,11.191,14.939,15.297,9.933,12.258,2.081,13.029,0.000,2.823,0.233,1.70%,0.274,0.382,0.021,0.019,0.005,0.517,0.008,0.034,0.085,0.054,0.091,0.011,0.077,0.052,0.017,0.102,0.864,0.107,0.168,0.028,0.257,0.754,0.281,0.125,0.588,0.051,0.106,0.272,0.654,0.213,0.105,0.060,0.050,0.149,6.401,0.724,0.448,0.113,0.269,1.776,2.959,65.084,1.057,2.145,1.865,0.778,4.440,7.488,6.028,1.424,1.145,2.609,-0.076,0.119,0.001,0.000
2016-12-31,Materials,159,0.013589,0.000458,-0.015,19.674,0.475,1.883,9.061,17.895,18.118,19.775,19.266,1.208,9.622,0.289,2.230,0.902,1.69%,0.310,0.201,0.086,0.082,0.066,0.263,0.037,0.087,0.136,0.111,0.144,0.053,0.119,0.111,0.073,0.414,0.552,0.416,0.471,0.349,0.332,0.557,0.620,0.150,0.102,0.095,0.039,0.705,0.259,2.414,0.662,0.055,0.051,0.499,1.698,1.290,0.591,0.322,0.503,2.623,4.284,83.613,0.385,2.357,1.348,0.807,5.135,8.515,7.394,1.947,1.150,4.004,-0.064,0.004,0.000,0.000
2016-12-31,Real Estate,31,0.031849,0.025770,0.051,26.965,0.592,1.149,15.375,15.327,14.606,15.327,15.327,2.814,11.689,0.000,1.729,0.318,1.24%,0.344,0.085,0.045,0.028,0.049,0.351,0.069,0.143,0.208,0.179,0.467,0.098,0.050,0.045,0.030,0.420,0.532,0.392,0.495,0.000,0.261,0.587,0.656,0.106,0.130,0.173,0.102,0.625,0.310,5.085,0.479,0.054,0.053,0.551,1.106,1.227,0.568,0.398,0.498,2.380,1.678,107.196,0.361,1.606,1.268,0.178,1.656,9.183,7.314,0.536,0.217,3.700,-0.016,0.000,0.000,0.000
2016-12-31,Utilities,85,0.041626,0.047434,1.892,25.119,0.780,4.037,10.898,20.480,20.480,20.835,20.601,2.303,8.367,0.631,1.301,2.174,3.13%,0.336,0.084,0.091,0.091,0.058,0.324,0.093,0.198,0.319,0.067,0.076,0.139,0.083,0.084,0.060,0.495,0.498,0.486,0.555,0.172,0.343,-0.001,0.676,0.101,0.013,0.218,0.097,0.872,0.132,3.986,0.683,0.054,0.048,0.439,0.953,2.264,0.689,0.334,0.544,2.747,3.282,28.788,0.092,0.847,0.668,0.251,10.542,7.656,9.311,0.834,0.420,7.211,-0.045,0.000,0.000,0.000
2017-01-31,Communication Services,38,0.019083,-0.007371,-0.550,11.656,0.416,0.334,7.488,15.212,13.354,5.062,5.062,1.631,5.974,0.162,1.918,0.037,4.30%,0.380,0.262,-0.018,-0.017,0.037,0.565,0.011,0.093,0.266,0.067,0.079,0.021,0.117,0.058,0.010,0.557,0.443,0.557,0.623,0.030,0.352,0.132,0.786,0.121,0.097,0.200,0.029,1.103,0.168,2.799,0.925,0.067,0.065,0.620,1.742,1.580,0.713,0.443,0.619,1.182,1.194,27.034,0.586,1.415,1.319,0.461,18.881,6.321,9.170,1.503,0.659,3.933,-0.081,0.000,0.009,0.000
2017-01-31,Consumer Discretionary,513,-0.018253,0.037051,0.311,15.979,0.506,1.576,9.547,16.308,16.445,16.460,16.330,0.842,8.289,0.070,1.918,0.726,1.96%,0.346,0.378,0.095,0.093,0.082,0.345,0.040,0.076,0.110,0.132,0.196,0.058,0.119,0.116,0.098,0.348,0.650,0.341,0.395,0.258,0.214,0.622,0.499,0.146,0.140,0.077,0.046,0.616,0.447,1.796,0.401,0.056,0.050,0.372,2.763,1.089,0.577,0.260,0.464,3.850,5.071,64.121,0.416,1.587,1.022,1.206,5.390,9.937,17.133,2.757,1.793,6.363,-0.058,0.000,0.017,0.000
2017-01-31,Consumer Staples,143,-0.000488,0.011975,0.968,23.373,0.360,2.841,12.554,21.651,22.039,22.841,22.759,1.412,13.034,0.269,2.736,1.367,2.14%,0.339,0.397,0.112,0.112,0.087,0.349,0.045,0.100,0.136,0.174,0.236,0.056,0.136,0.139,0.124,0.389,0.604,0.375,0.422,0.365,0.263,0.677,0.557,0.164,0.107,0.075,0.101,0.733,0.403,1.934,0.466,0.050,0.042,0.436,2.817,1.221,0.570,0.281,0.493,5.399,7.177,58.396,0.343,1.761,0.976,1.241,5.466,9.523,11.631,2.800,1.735,7.033,-0.044,0.000,0.008,0.000
2017-01-31,Energy,187,0.003860,-0.035936,-0.113,-0.918,0.726,-0.705,6.304,-6.810,-6.810,-6.222,-5.745,2.189,8.801,0.384,1.441,-0.032,2.15%,0.300,0.068,-0.151,-0.150,-0.102,0.163,-0.401,-0.299,0.040,-0.078,-0.089,-0.515,0.020,-0.094,-0.178,0.394,0.557,0.383,0.441,0.076,0.311,-0.146,0.434,0.147,0.114,-0.053,0.029,0.170,0.229,0.846,0.548,0.068,0.062,0.585,0.834,0.999,0.549,0.334,0.463,-4.003,-3.142,48.893,0.481,1.593,1.317,0.270,13.306,8.541,5.813,0.657,0.361,3.487,-0.145,0.000,0.000,0.000
2017-01-31,Financials,623,-0.005825,0.002038,0.686,23.367,0.820,1.970,10.313,18.492,18.820,18.911,18.830,3.316,13.004,0.321,1.488,1.280,1.82%,0.315,0.040,0.084,0.084,0.000,0.825,0.166,0.388,0.429,0.240,0.406,0.239,0.023,0.103,0.085,0.260,0.722,0.257,0.451,0.000,0.228,0.906,0.530,0.014,0.059,0.213,0.289,0.638,0.557,3.355,0.345,0.051,0.044,0.057,60.408,7.362,0.880,0.084,0.879,4.534,6.227,200.533,1.062,2.253,2.235,0.048,1.480,0.012,0.075,0.468,0.335,2.609,-0.004,0.000,0.009,0.319
2017-01-31,Health Care,680,0.047880,0.027108,-0.178,-2.696,0.281,1.554,-2.763,-4.367,-4.324,-4.956,-4.761,4.728,-1.808,0.000,3.198,-0.024,1.54%,0.292,0.097,-0.288,-0.324,-0.144,0.340,-0.314,-0.272,-0.205,-0.347,-0.374,-0.343,-0.263,-0.260,-0.368,0.089,0.848,0.100,0.174,0.005,0.089,0.752,-1.158,-0.434,1.148,-0.228,0.103,-1.381,0.523,0.000,0.093,0.088,0.071,0.193,7.156,0.480,0.385,0.127,0.233,-6.359,-5.395,94.378,2.475,3.491,3.088,0.475,3.180,8.215,6.347,0.919,0.644,1.275,-0.064,0.117,0.000,0.000
2017-01-31,Industrials,476,0.019037,0.013149,-0.029,22.541,0.500,2.045,9.631,19.425,19.704,19.405,19.212,1.058,10.758,0.173,2.232,0.800,1.51%,0.335,0.282,0.086,0.089,0.069,0.297,0.038,0.075,0.117,0.131,0.187,0.053,0.119,0.115,0.082,0.337,0.650,0.339,0.402,0.272,0.398,0.710,0.481,0.155,0.115,0.075,0.061,0.587,0.412,1.882,0.466,0.050,0.045,0.389,3.390,1.225,0.573,0.263,0.455,3.953,6.111,78.682,0.316,1.938,1.376,0.979,5.105,9.722,6.459,2.362,1.470,5.139,-0.059,0.000,0.000,0.000
2017-01-31,Information Technology,596,0.033705,0.042827,-0.059,10.882,0.351,1.491,11.191,14.728,15.000,9.628,11.690,2.161,13.013,0.000,2.902,0.229,1.76%,0.272,0.382,0.020,0.018,0.004,0.517,0.008,0.037,0.085,0.055,0.093,0.010,0.078,0.052,0.016,0.102,0.864,0.107,0.167,0.028,0.257,0.753,0.277,0.122,0.588,0.051,0.111,0.272,0.654,0.211,0.106,0.059,0.049,0.149,6.401,0.724,0.449,0.115,0.269,1.654,2.959,65.669,1.050,2.127,1.865,0.775,4.420,7.494,6.033,1.424,1.143,2.604,-0.075,0.119,0.001,0.000
2017-01-31,Materials,159,0.048116,0.050384,-0.021,20.458,0.479,1.974,9.079,18.093,18.511,19.851,19.851,1.250,9.340,0.290,2.358,0.876,1.67%,0.307,0.201,0.082,0.078,0.065,0.268,0.037,0.087,0.136,0.110,0.143,0.053,0.119,0.111,0.071,0.412,0.557,0.410,0.466,0.349,0.332,0.548,0.586,0.150,0.102,0.095,0.037,0.705,0.259,2.397,0.637,0.055,0.051,0.501,1.698,1.266,0.587,0.315,0.498,2.623,4.284,83.613,0.385,2.378,1.361,0.792,5.135,8.515,7.421,1.919,1.137,4.004,-0.063,0.004,0.000,0.000
2017-01-31,Real Estate,31,0.032966,-0.006923,0.019,37.609,0.592,1.157,15.375,16.217,15.480,17.460,17.460,2.893,12.379,0.000,1.657,0.307,1.23%,0.344,0.089,0.045,0.028,0.049,0.351,0.069,0.153,0.208,0.179,0.467,0.098,0.052,0.045,0.030,0.420,0.532,0.392,0.495,0.000,0.261,0.587,0.656,0.095,0.130,0.173,0.102,0.625,0.310,5.085,0.479,0.054,0.053,0.551,1.106,1.227,0.569,0.398,0.502,2.380,1.678,108.951,0.361,1.606,1.268,0.178,1.656,9.730,7.314,0.536,0.217,3.700,-0.016,0.000,0.000,0.000
2017-01-31,Utilities,84,0.013440,0.012070,1.690,26.069,0.780,4.122,11.031,20.166,20.343,21.510,21.170,2.326,8.969,0.633,1.322,2.190,3.17%,0.336,0.083,0.091,0.091,0.058,0.321,0.092,0.196,0.318,0.067,0.076,0.138,0.082,0.084,0.060,0.493,0.498,0.485,0.557,0.171,0.342,-0.013,0.679,0.101,0.014,0.217,0.099,0.870,0.133,4.019,0.692,0.054,0.048,0.438,0.954,2.272,0.689,0.334,0.544,2.763,3.292,28.788,0.093,0.845,0.654,0.251,10.581,7.656,9.322,0.835,0.423,7.082,-0.044,0.000,0.000,0.000
2017-02-28,Communication Services,36,-0.037736,-0.006768,-0.339,10.095,0.509,0.676,8.113,17.366,17.366,6.666,6.645,1.587,5.812,0.000,2.044,0.360,4.30%,0.386,0.232,-0.008,-0.008,0.043,0.566,0.009,0.088,0.287,0.073,0.085,0.017,0.124,0.060,0.004,0.564,0.424,0.576,0.630,0.037,0.394,0.116,0.746,0.121,0.068,0.199,0.024,1.104,0.179,3.282,0.952,0.066,0.063,0.614,1.774,1.620,0.732,0.456,0.629,1.144,1.162,15.550,0.331,0.991,0.967,0.452,20.600,6.098,9.530,1.484,0.612,4.353,-0.089,0.000,0.009,0.000
2017-02-28,Consumer Discretionary,510,0.001155,0.017111,0.411,15.922,0.490,1.685,9.817,16.247,16.350,16.220,15.925,0.819,8.055,0.069,1.893,0.702,1.92%,0.341,0.369,0.096,0.094,0.084,0.342,0.041,0.074,0.111,0.133,0.200,0.059,0.116,0.114,0.097,0.353,0.642,0.353,0.404,0.249,0.230,0.633,0.495,0.139,0.141,0.078,0.044,0.623,0.436,1.822,0.411,0.056,0.051,0.371,2.716,1.104,0.594,0.255,0.483,3.621,4.500,67.442,0.414,1.586,1.013,1.213,5.487,10.421,16.032,2.713,1.756,6.395,-0.059,0.000,0.017,0.000
2017-02-28,Consumer Staples,143,0.014000,0.044645,1.114,22.406,0.365,2.663,13.168,21.837,21.982,21.857,21.857,1.371,12.770,0.323,2.719,1.450,2.00%,0.332,0.392,0.111,0.104,0.090,0.356,0.042,0.090,0.129,0.173,0.231,0.061,0.132,0.140,0.115,0.387,0.604,0.376,0.443,0.374,0.257,0.675,0.506,0.149,0.098,0.078,0.096,0.679,0.409,1.927,0.478,0.050,0.041,0.424,2.760,1.250,0.572,0.291,0.495,4.984,6.770,58.135,0.325,1.755,0.952,1.207,5.533,9.579,11.449,2.634,1.765,7.118,-0.045,0.000,0.008,0.000
2017-02-28,Energy,187,-0.071444,-0.026638,-0.060,-1.543,0.668,-0.314,10.568,-4.490,-4.490,-4.211,-3.898,2.061,7.643,0.169,1.399,-0.012,2.15%,0.236,0.074,-0.101,-0.098,-0.054,0.188,-0.295,-0.213,0.063,-0.058,-0.064,-0.345,0.025,-0.068,-0.101,0.369,0.598,0.376,0.411,0.067,0.340,-0.041,0.425,0.105,0.147,0.027,0.013,0.215,0.229,2.437,0.486,0.069,0.065,0.546,0.789,0.927,0.528,0.304,0.441,-2.077,-2.237,52.095,0.562,1.627,1.306,0.258,11.886,7.127,5.344,0.677,0.383,3.348,-0.128,0.000,0.000,0.000
2017-02-28,Financials,623,0.025720,0.046540,1.268,22.449,0.655,1.945,12.405,18.727,18.936,18.941,18.941,3.344,12.677,0.291,1.517,1.324,1.78%,0.316,0.039,0.085,0.084,0.000,0.829,0.170,0.390,0.428,0.231,0.421,0.242,0.022,0.101,0.085,0.229,0.757,0.229,0.484,0.000,0.230,0.912,0.505,0.014,0.055,0.214,0.408,0.655,0.550,3.390,0.297,0.055,0.046,0.044,61.914,7.541,0.883,0.087,0.881,4.406,6.360,190.567,1.031,1.997,1.967,0.049,1.464,0.011,0.075,0.459,0.340,3.877,-0.004,0.000,0.008,0.317
2017-02-28,Health Care,677,0.059626,0.062198,-0.097,-2.831,0.304,1.609,-1.983,-2.002,-2.002,-2.140,-2.054,4.842,-1.835,0.000,3.502,-0.005,1.54%,0.280,0.107,-0.334,-0.356,-0.163,0.330,-0.331,-0.236,-0.163,-0.358,-0.411,-0.331,-0.269,-0.299,-0.330,0.061,0.874,0.093,0.170,0.007,0.105,0.739,-1.072,-0.444,0.984,-0.287,0.080,-1.332,0.532,0.000,0.047,0.086,0.072,0.168,7.742,0.509,0.414,0.129,0.244,-3.970,-3.947,104.015,2.325,3.288,2.895,0.480,3.042,7.700,6.377,0.962,0.665,1.224,-0.075,0.124,0.000,0.000
2017-02-28,Industrials,476,0.001824,0.034781,0.186,22.049,0.429,2.110,10.625,20.533,20.754,20.502,20.307,1.024,11.012,0.172,2.256,0.855,1.48%,0.332,0.274,0.091,0.089,0.072,0.293,0.037,0.074,0.119,0.127,0.192,0.053,0.119,0.111,0.083,0.349,0.635,0.349,0.402,0.256,0.394,0.686,0.453,0.148,0.117,0.076,0.061,0.565,0.404,1.930,0.497,0.051,0.046,0.381,3.313,1.234,0.582,0.272,0.461,3.936,5.699,77.727,0.323,1.858,1.341,0.996,5.177,9.678,6.538,2.419,1.499,5.239,-0.053,0.000,0.000,0.000
2017-02-28,Information Technology,595,0.025070,0.049478,-0.049,11.445,0.361,1.714,11.726,14.380,15.000,8.548,9.098,2.155,13.468,0.000,2.947,0.303,1.77%,0.264,0.375,0.019,0.017,0.003,0.518,0.008,0.035,0.080,0.054,0.093,0.012,0.073,0.051,0.024,0.099,0.869,0.110,0.169,0.027,0.264,0.781,0.275,0.134,0.549,0.051,0.087,0.274,0.651,0.162,0.101,0.060,0.050,0.153,6.466,0.750,0.458,0.110,0.271,1.514,2.959,67.482,0.985,2.115,1.817,0.788,4.485,7.684,6.038,1.405,1.152,2.669,-0.077,0.117,0.001,0.000
