public_date,gicdesc,NFIRM,indret_ew,indret_vw,dpr_Median,PEG_trailing_Median,bm_Median,CAPEI_Median,divyield_Median,evm_Median,pcf_Median,pe_exi_Median,pe_inc_Median,pe_op_basic_Median,pe_op_dil_Median,ps_Median,ptb_Median,efftax_Median,GProf_Median,aftret_eq_Median,aftret_equity_Median,aftret_invcapx_Median,gpm_Median,npm_Median,opmad_Median,opmbd_Median,pretret_earnat_Median,pretret_noa_Median,ptpm_Median,roa_Median,roce_Median,roe_Median,capital_ratio_Median,equity_invcap_Median,debt_invcap_Median,totdebt_invcap_Median,invt_act_Median,rect_act_Median,fcf_ocf_Median,ocf_lct_Median,cash_debt_Median,cash_lt_Median,cfm_Median,short_debt_Median,profit_lct_Median,curr_debt_Median,debt_ebitda_Median,dltt_be_Median,int_debt_Median,int_totdebt_Median,lt_debt_Median,lt_ppent_Median,de_ratio_Median,debt_assets_Median,debt_at_Median,debt_capital_Median,intcov_Median,intcov_ratio_Median,cash_conversion_Median,cash_ratio_Median,curr_ratio_Median,quick_ratio_Median,at_turn_Median,inv_turn_Median,pay_turn_Median,rect_turn_Median,sale_equity_Median,sale_invcap_Median,sale_nwc_Median,accrual_Median,rd_sale_Median,adv_sale_Median,staff_sale_Median
2012-04-30,Energy,220,-0.031097,-0.014194,0.000,0.200,0.683,11.183,1.30%,6.414,5.264,10.048,9.006,10.144,10.254,2.194,1.516,0.351,0.168,0.084,0.081,0.072,0.448,0.067,0.131,0.278,0.070,0.079,0.100,0.136,0.089,0.072,0.289,0.687,0.287,0.333,0.056,0.406,-0.267,0.733,0.178,0.119,0.206,0.015,0.970,0.282,1.304,0.351,0.078,0.067,0.432,0.761,1.035,0.514,0.226,0.410,2.769,3.124,36.795,0.377,1.431,1.279,0.423,15.913,4.944,6.514,0.838,0.544,4.932,-0.088,0.000,0.000,0.000
2012-04-30,Financials,707,0.002976,-0.026037,0.222,0.399,1.202,14.285,2.38%,9.371,5.930,13.275,13.277,13.307,13.455,1.666,0.944,0.285,0.037,0.057,0.058,0.000,0.642,0.095,0.281,0.317,0.209,0.448,0.130,0.020,0.082,0.061,0.275,0.684,0.273,0.455,0.000,0.258,0.932,0.507,0.019,0.075,0.139,0.261,0.764,0.571,3.388,0.394,0.067,0.056,0.057,56.953,7.501,0.883,0.086,0.882,3.147,4.466,189.734,0.972,2.092,2.034,0.056,1.706,0.026,0.093,0.576,0.366,3.242,-0.011,0.000,0.007,0.271
2012-04-30,Health Care,532,-0.018447,-0.003944,0.000,0.218,0.392,-1.900,1.87%,5.321,3.160,-1.019,-1.019,-0.687,-0.687,2.683,2.714,0.312,0.264,-0.010,-0.023,0.000,0.407,-0.004,0.030,0.053,0.010,0.035,-0.010,0.051,0.038,-0.004,0.026,0.934,0.035,0.110,0.046,0.170,0.761,0.116,0.048,0.933,0.028,0.125,0.145,0.585,0.000,0.025,0.079,0.066,0.074,5.318,0.578,0.398,0.073,0.195,0.947,2.265,89.636,1.721,3.042,2.650,0.673,3.379,10.063,6.552,1.089,0.870,1.664,-0.054,0.091,0.000,0.000
2012-04-30,Industrials,526,-0.005676,-0.009145,0.036,0.613,0.654,18.183,1.70%,8.176,9.640,14.871,14.709,14.802,15.005,0.772,1.646,0.335,0.286,0.105,0.104,0.093,0.281,0.039,0.072,0.107,0.126,0.190,0.059,0.124,0.126,0.099,0.241,0.744,0.243,0.299,0.248,0.385,0.609,0.344,0.135,0.156,0.078,0.089,0.569,0.468,1.367,0.292,0.073,0.061,0.299,3.029,1.018,0.516,0.196,0.379,4.974,6.980,70.867,0.393,2.011,1.486,1.097,6.099,10.582,6.752,2.306,1.673,4.986,-0.031,0.000,0.000,0.000
2012-04-30,Information Technology,662,-0.027873,-0.020053,0.000,0.389,0.541,14.542,2.13%,9.860,10.303,13.838,13.708,15.012,15.359,1.582,2.038,0.260,0.398,0.073,0.071,0.048,0.505,0.041,0.071,0.117,0.086,0.132,0.050,0.102,0.090,0.074,0.006,0.983,0.007,0.052,0.085,0.246,0.766,0.362,0.213,0.840,0.095,0.173,0.424,0.759,0.026,0.005,0.080,0.061,0.014,4.656,0.524,0.359,0.034,0.150,4.818,6.831,72.140,1.226,2.534,2.170,0.859,4.353,8.114,6.282,1.276,1.142,2.433,-0.056,0.100,0.000,0.000
2012-04-30,Materials,187,-0.021824,-0.005606,0.111,0.378,0.635,18.920,1.61%,7.211,8.944,13.745,13.882,13.142,13.350,0.903,1.737,0.302,0.238,0.120,0.122,0.105,0.252,0.049,0.088,0.134,0.119,0.150,0.068,0.138,0.136,0.113,0.288,0.695,0.289,0.346,0.328,0.341,0.413,0.411,0.112,0.136,0.096,0.056,0.782,0.326,1.628,0.376,0.073,0.063,0.363,1.376,1.069,0.521,0.220,0.410,5.077,6.795,72.030,0.442,2.352,1.526,0.984,6.100,9.835,7.687,2.102,1.434,4.468,-0.021,0.002,0.000,0.000
2012-04-30,Utilities,93,0.006900,0.018520,0.641,1.596,0.879,18.373,3.99%,9.021,6.434,16.253,15.698,16.056,16.110,1.335,1.131,0.353,0.086,0.091,0.091,0.068,0.263,0.075,0.163,0.258,0.071,0.085,0.112,0.088,0.094,0.069,0.500,0.492,0.495,0.560,0.206,0.391,0.058,0.563,0.099,0.014,0.172,0.105,0.728,0.164,3.772,0.703,0.065,0.058,0.424,0.994,2.366,0.700,0.337,0.563,2.353,3.088,38.531,0.080,1.027,0.775,0.335,10.685,8.376,7.443,1.156,0.549,11.647,-0.045,0.000,0.000,0.000
2012-05-31,Communication Services,48,-0.049691,0.018103,0.193,0.059,0.635,11.216,7.25%,6.302,3.261,8.767,8.767,13.211,13.252,0.963,1.529,0.371,0.289,0.041,0.041,0.053,0.570,0.024,0.121,0.258,0.088,0.101,0.050,0.140,0.080,0.033,0.545,0.452,0.511,0.555,0.030,0.328,0.259,1.008,0.180,0.126,0.182,0.031,1.131,0.199,2.522,0.808,0.076,0.071,0.568,1.501,1.833,0.643,0.398,0.591,1.266,1.644,15.923,0.644,1.445,1.415,0.528,20.726,8.082,9.506,1.811,0.753,6.554,-0.103,0.000,0.010,0.000
2012-05-31,Consumer Discretionary,552,-0.061298,-0.060418,0.000,0.370,0.559,12.416,2.15%,7.984,7.290,13.119,13.132,13.961,14.190,0.712,1.672,0.340,0.439,0.107,0.107,0.085,0.362,0.039,0.073,0.106,0.128,0.189,0.056,0.130,0.125,0.103,0.237,0.730,0.237,0.323,0.278,0.228,0.608,0.488,0.157,0.199,0.082,0.062,0.668,0.541,1.150,0.270,0.077,0.069,0.262,2.474,0.994,0.525,0.181,0.402,4.455,5.708,63.488,0.523,1.824,1.187,1.345,5.551,10.062,12.715,2.664,2.003,5.922,-0.054,0.000,0.013,0.000
2012-05-31,Consumer Staples,156,-0.037818,-0.005051,0.241,0.786,0.503,16.727,2.52%,9.462,8.823,14.759,14.941,14.627,14.743,0.775,1.773,0.345,0.407,0.114,0.115,0.095,0.335,0.037,0.078,0.108,0.156,0.228,0.060,0.142,0.140,0.108,0.244,0.714,0.243,0.334,0.351,0.283,0.593,0.418,0.158,0.106,0.074,0.117,0.664,0.445,1.589,0.299,0.066,0.054,0.354,2.170,0.910,0.494,0.218,0.383,5.246,8.076,54.318,0.274,1.771,1.091,1.402,5.999,10.556,11.372,3.044,1.930,7.484,-0.033,0.000,0.008,0.000
2012-05-31,Energy,220,-0.164260,-0.106923,0.000,0.093,0.640,9.099,1.58%,6.328,4.361,8.937,8.362,9.049,9.262,1.734,1.279,0.353,0.173,0.087,0.087,0.070,0.438,0.069,0.129,0.289,0.070,0.081,0.105,0.134,0.091,0.070,0.282,0.703,0.280,0.313,0.050,0.383,-0.357,0.796,0.178,0.124,0.212,0.032,1.012,0.287,1.203,0.323,0.073,0.066,0.426,0.739,1.001,0.508,0.225,0.386,3.112,3.351,41.085,0.435,1.458,1.293,0.408,14.576,4.809,6.503,0.838,0.548,5.629,-0.088,0.000,0.000,0.000
2012-05-31,Financials,707,-0.038502,-0.095373,0.321,0.341,1.076,13.897,2.59%,9.426,6.012,11.928,11.889,11.951,11.939,1.628,0.912,0.284,0.038,0.060,0.061,0.000,0.664,0.101,0.297,0.331,0.224,0.435,0.142,0.020,0.085,0.063,0.282,0.682,0.280,0.449,0.000,0.214,0.925,0.545,0.019,0.077,0.146,0.226,0.734,0.549,3.363,0.420,0.064,0.054,0.062,57.372,7.474,0.884,0.085,0.881,3.229,4.318,177.683,1.115,2.240,2.144,0.055,1.777,0.026,0.093,0.576,0.368,3.207,-0.008,0.000,0.007,0.271
2012-05-31,Health Care,534,-0.057818,-0.034605,0.000,0.106,0.357,-1.978,2.07%,5.614,2.513,-2.199,-1.835,-1.805,-1.847,2.481,2.583,0.314,0.264,-0.013,-0.023,0.000,0.377,-0.007,0.024,0.050,0.013,0.018,-0.011,0.042,0.029,-0.027,0.040,0.908,0.051,0.113,0.043,0.173,0.740,0.082,0.049,0.964,0.026,0.149,0.179,0.583,0.000,0.038,0.078,0.065,0.101,5.150,0.542,0.386,0.081,0.183,0.527,1.757,83.970,1.849,3.203,2.688,0.660,3.759,9.531,6.516,1.080,0.900,1.689,-0.048,0.088,0.000,0.000
2012-05-31,Industrials,525,-0.081835,-0.063687,0.057,0.452,0.594,15.932,1.93%,8.200,8.970,12.763,12.517,12.763,13.109,0.699,1.503,0.336,0.286,0.103,0.102,0.086,0.284,0.041,0.073,0.107,0.125,0.185,0.060,0.121,0.124,0.100,0.240,0.751,0.243,0.299,0.248,0.394,0.604,0.354,0.135,0.152,0.077,0.103,0.569,0.482,1.325,0.297,0.068,0.059,0.301,2.954,0.983,0.509,0.193,0.370,5.077,7.076,74.997,0.369,2.001,1.488,1.090,5.440,10.078,6.417,2.301,1.660,4.956,-0.030,0.000,0.000,0.000
2012-05-31,Information Technology,663,-0.087295,-0.080867,0.000,0.241,0.466,12.169,2.29%,9.842,9.858,11.140,11.008,12.568,12.622,1.485,1.798,0.262,0.404,0.064,0.062,0.029,0.494,0.035,0.068,0.112,0.082,0.124,0.047,0.097,0.085,0.062,0.009,0.972,0.010,0.061,0.080,0.247,0.757,0.389,0.205,0.814,0.088,0.200,0.418,0.755,0.034,0.007,0.076,0.060,0.026,4.660,0.526,0.355,0.045,0.154,5.140,6.530,71.726,1.244,2.516,2.143,0.821,4.252,7.859,6.196,1.290,1.155,2.432,-0.059,0.103,0.000,0.000
2012-05-31,Materials,185,-0.117314,-0.090473,0.115,0.282,0.563,16.534,1.92%,7.458,8.311,12.585,12.461,12.168,12.432,0.772,1.532,0.302,0.243,0.121,0.121,0.097,0.251,0.051,0.091,0.135,0.114,0.144,0.072,0.138,0.137,0.115,0.293,0.693,0.289,0.341,0.338,0.360,0.409,0.420,0.121,0.132,0.095,0.076,0.796,0.332,1.610,0.367,0.068,0.062,0.381,1.386,1.047,0.517,0.225,0.415,4.362,5.718,75.453,0.450,2.394,1.511,0.975,5.779,9.215,7.267,2.157,1.451,4.532,-0.029,0.002,0.000,0.000
2012-05-31,Utilities,93,-0.012019,0.000163,0.652,1.295,0.930,18.252,4.04%,8.746,6.768,16.146,16.051,15.931,15.994,1.355,1.075,0.353,0.087,0.091,0.091,0.064,0.272,0.071,0.167,0.264,0.071,0.083,0.112,0.087,0.092,0.065,0.503,0.486,0.495,0.555,0.201,0.319,-0.020,0.548,0.099,0.022,0.177,0.110,0.739,0.164,3.832,0.723,0.064,0.056,0.439,0.997,2.301,0.695,0.338,0.558,2.345,3.036,30.540,0.119,1.022,0.799,0.319,10.999,8.555,9.428,1.092,0.545,10.321,-0.041,0.000,0.000,0.000
2012-06-30,Communication Services,48,0.058265,0.055166,0.193,0.065,0.635,11.813,6.73%,6.302,3.581,10.057,10.057,13.673,13.937,0.969,1.507,0.371,0.289,0.041,0.041,0.053,0.570,0.024,0.121,0.258,0.088,0.101,0.050,0.140,0.080,0.033,0.545,0.452,0.511,0.555,0.030,0.328,0.259,1.008,0.180,0.126,0.182,0.031,1.131,0.199,2.522,0.808,0.076,0.071,0.568,1.501,1.833,0.643,0.398,0.591,1.266,1.835,15.923,0.608,1.445,1.415,0.528,20.726,8.082,9.506,1.811,0.753,6.554,-0.103,0.000,0.010,0.000
2012-06-30,Consumer Discretionary,551,0.022061,0.011330,0.002,0.390,0.552,13.188,2.18%,8.010,7.513,13.151,13.246,13.549,13.810,0.708,1.691,0.340,0.438,0.110,0.109,0.087,0.362,0.040,0.073,0.107,0.127,0.189,0.056,0.130,0.125,0.105,0.238,0.725,0.238,0.323,0.278,0.227,0.616,0.480,0.156,0.197,0.082,0.064,0.662,0.538,1.164,0.273,0.076,0.067,0.271,2.472,0.994,0.530,0.184,0.408,4.456,5.818,63.872,0.509,1.821,1.177,1.335,5.104,9.666,12.670,2.686,2.009,6.032,-0.054,0.000,0.013,0.000
2012-06-30,Consumer Staples,155,0.058280,0.038894,0.219,0.825,0.494,17.306,2.58%,9.557,10.483,15.646,15.646,15.546,15.646,0.816,1.889,0.345,0.408,0.115,0.117,0.095,0.336,0.038,0.079,0.111,0.158,0.228,0.063,0.142,0.141,0.109,0.248,0.708,0.246,0.336,0.349,0.280,0.593,0.435,0.163,0.110,0.074,0.113,0.671,0.424,1.664,0.320,0.066,0.056,0.357,2.226,0.891,0.497,0.225,0.385,5.246,7.831,54.318,0.296,1.808,1.092,1.402,5.999,10.778,11.292,3.011,1.917,7.484,-0.034,0.000,0.008,0.000
2012-06-30,Energy,220,0.027574,0.051535,0.000,0.100,0.638,9.403,1.48%,6.328,4.708,8.911,8.612,9.153,9.391,1.755,1.356,0.351,0.173,0.088,0.088,0.070,0.444,0.070,0.129,0.290,0.070,0.083,0.104,0.134,0.091,0.072,0.282,0.687,0.282,0.324,0.052,0.383,-0.336,0.815,0.182,0.122,0.212,0.029,1.025,0.284,1.262,0.338,0.072,0.065,0.430,0.739,1.019,0.509,0.227,0.391,3.185,3.351,40.167,0.414,1.458,1.275,0.408,14.576,4.835,6.503,0.841,0.551,5.629,-0.090,0.000,0.000,0.000
2012-06-30,Financials,704,0.032700,0.047337,0.321,0.351,1.079,14.111,2.50%,9.436,6.219,12.378,12.329,12.284,12.375,1.719,0.935,0.284,0.038,0.059,0.061,0.000,0.664,0.101,0.297,0.331,0.226,0.430,0.143,0.020,0.084,0.063,0.281,0.682,0.279,0.449,0.000,0.216,0.926,0.553,0.019,0.077,0.146,0.226,0.826,0.540,3.370,0.419,0.064,0.054,0.062,57.842,7.467,0.884,0.085,0.881,3.218,4.414,182.269,1.204,2.270,2.192,0.055,1.785,0.026,0.093,0.576,0.366,3.186,-0.008,0.000,0.007,0.271
2012-06-30,Health Care,529,0.070644,0.061389,0.000,0.112,0.356,-1.959,1.89%,5.454,3.053,-2.266,-2.110,-1.760,-1.912,2.635,2.753,0.316,0.262,-0.010,-0.022,0.000,0.376,-0.006,0.025,0.051,0.011,0.017,-0.011,0.041,0.034,-0.026,0.043,0.909,0.054,0.110,0.043,0.172,0.752,0.083,0.056,0.973,0.024,0.142,0.191,0.583,0.000,0.039,0.078,0.065,0.102,5.133,0.550,0.385,0.081,0.181,0.472,1.853,83.483,1.855,3.196,2.724,0.661,3.583,9.457,6.600,1.076,0.901,1.681,-0.048,0.087,0.000,0.000
2012-06-30,Industrials,527,0.022323,0.031643,0.053,0.429,0.585,16.575,1.95%,8.174,9.204,13.211,13.081,13.127,13.508,0.706,1.514,0.336,0.286,0.104,0.103,0.088,0.282,0.041,0.073,0.107,0.127,0.187,0.061,0.122,0.126,0.100,0.240,0.747,0.243,0.301,0.249,0.395,0.605,0.350,0.135,0.151,0.077,0.098,0.571,0.481,1.347,0.297,0.068,0.059,0.298,2.979,0.988,0.516,0.197,0.371,4.949,7.025,75.474,0.368,2.001,1.466,1.090,5.440,10.057,6.406,2.301,1.665,4.893,-0.031,0.000,0.000,0.000
2012-06-30,Information Technology,666,0.042066,0.030885,0.000,0.229,0.465,12.592,2.19%,9.795,10.081,11.433,11.361,12.613,12.694,1.586,1.880,0.264,0.407,0.063,0.061,0.028,0.497,0.035,0.061,0.111,0.080,0.122,0.043,0.095,0.082,0.061,0.009,0.971,0.010,0.062,0.075,0.243,0.751,0.375,0.197,0.820,0.086,0.200,0.409,0.753,0.033,0.007,0.077,0.060,0.028,4.673,0.526,0.356,0.045,0.154,4.978,6.291,71.188,1.260,2.522,2.143,0.822,4.276,7.835,6.196,1.282,1.162,2.426,-0.059,0.105,0.000,0.000
2012-06-30,Materials,185,0.040530,0.045192,0.114,0.272,0.561,17.220,1.91%,7.417,8.554,12.724,12.754,11.996,12.414,0.837,1.612,0.302,0.243,0.117,0.121,0.097,0.251,0.051,0.091,0.135,0.114,0.144,0.072,0.138,0.137,0.115,0.289,0.693,0.289,0.341,0.338,0.360,0.422,0.420,0.121,0.132,0.095,0.073,0.801,0.332,1.587,0.366,0.068,0.062,0.376,1.386,1.047,0.517,0.225,0.412,4.362,5.718,75.453,0.450,2.396,1.511,0.975,5.779,9.215,7.267,2.157,1.451,4.532,-0.030,0.002,0.000,0.000
2012-06-30,Utilities,92,0.042509,0.038950,0.647,1.321,0.932,18.872,3.89%,8.742,6.998,16.662,16.492,16.662,16.662,1.431,1.097,0.353,0.087,0.092,0.092,0.064,0.272,0.072,0.167,0.266,0.071,0.083,0.112,0.087,0.092,0.065,0.503,0.486,0.495,0.556,0.202,0.320,-0.021,0.546,0.099,0.021,0.179,0.111,0.742,0.165,3.799,0.725,0.064,0.056,0.438,0.996,2.305,0.695,0.338,0.559,2.373,3.039,31.550,0.116,1.019,0.799,0.319,10.960,8.553,9.330,1.092,0.540,9.975,-0.042,0.000,0.000,0.000
2012-07-31,Communication Services,46,0.015854,0.059093,0.193,0.064,0.635,11.624,6.62%,6.302,3.530,9.278,9.278,14.075,14.223,0.933,1.561,0.371,0.289,0.041,0.041,0.053,0.570,0.024,0.121,0.243,0.088,0.101,0.050,0.140,0.080,0.033,0.564,0.432,0.529,0.575,0.034,0.328,0.284,0.983,0.172,0.126,0.180,0.031,1.083,0.199,2.522,0.909,0.079,0.071,0.578,1.544,2.084,0.674,0.425,0.609,1.266,1.835,15.923,0.608,1.511,1.438,0.528,20.726,7.728,9.479,1.902,0.772,6.021,-0.101,0.000,0.010,0.000
2012-07-31,Consumer Discretionary,550,-0.015895,-0.005918,0.013,0.383,0.555,11.993,2.16%,8.015,7.469,13.066,13.419,13.591,13.816,0.703,1.700,0.340,0.435,0.110,0.109,0.088,0.360,0.040,0.073,0.107,0.127,0.191,0.056,0.130,0.125,0.106,0.237,0.725,0.237,0.323,0.272,0.227,0.609,0.477,0.156,0.198,0.081,0.063,0.662,0.537,1.158,0.270,0.076,0.067,0.274,2.473,0.978,0.530,0.184,0.407,4.409,5.797,64.113,0.510,1.828,1.182,1.336,5.179,9.620,12.599,2.664,1.987,5.957,-0.053,0.000,0.013,0.000
2012-07-31,Consumer Staples,155,-0.013787,0.027140,0.219,0.905,0.497,17.466,2.68%,9.601,10.034,16.177,16.089,15.807,15.891,0.762,1.778,0.345,0.405,0.110,0.114,0.092,0.336,0.038,0.079,0.108,0.156,0.228,0.061,0.140,0.140,0.108,0.268,0.708,0.267,0.337,0.350,0.283,0.596,0.448,0.159,0.104,0.074,0.111,0.678,0.422,1.686,0.328,0.064,0.054,0.357,2.226,0.901,0.500,0.227,0.385,5.266,7.831,54.021,0.290,1.837,1.091,1.374,6.187,10.554,11.372,3.011,1.917,7.479,-0.035,0.000,0.008,0.000
2012-07-31,Energy,220,-0.010567,0.035336,0.000,0.099,0.640,9.360,1.56%,6.266,4.455,9.244,9.064,9.266,9.369,1.754,1.353,0.351,0.173,0.089,0.088,0.070,0.438,0.069,0.128,0.289,0.071,0.085,0.098,0.134,0.094,0.073,0.282,0.687,0.281,0.317,0.053,0.387,-0.317,0.815,0.183,0.122,0.211,0.029,1.030,0.287,1.247,0.338,0.072,0.065,0.428,0.745,1.006,0.508,0.226,0.387,3.188,3.381,38.634,0.407,1.452,1.263,0.409,14.802,5.030,6.557,0.868,0.568,5.668,-0.090,0.000,0.000,0.000
2012-07-31,Financials,701,0.001632,-0.006363,0.322,0.359,1.081,14.152,2.53%,9.426,6.215,12.350,12.278,12.253,12.294,1.743,0.947,0.285,0.038,0.059,0.061,0.000,0.664,0.102,0.298,0.333,0.226,0.430,0.143,0.020,0.085,0.062,0.277,0.684,0.276,0.449,0.000,0.216,0.926,0.553,0.019,0.076,0.147,0.227,0.826,0.540,3.368,0.416,0.064,0.053,0.061,58.313,7.474,0.883,0.085,0.881,3.240,4.504,177.020,1.204,2.270,2.192,0.055,1.777,0.026,0.093,0.576,0.368,3.186,-0.008,0.000,0.007,0.271
2012-07-31,Health Care,529,0.009311,0.004920,0.000,0.104,0.354,-2.109,1.93%,5.395,2.390,-2.632,-2.317,-1.684,-1.686,2.664,2.792,0.316,0.258,-0.012,-0.022,0.000,0.375,-0.011,0.021,0.048,0.007,0.011,-0.014,0.036,0.031,-0.027,0.040,0.910,0.051,0.111,0.042,0.171,0.761,0.074,0.049,0.974,0.022,0.144,0.175,0.577,0.000,0.039,0.079,0.065,0.099,5.173,0.550,0.385,0.080,0.181,0.273,1.795,83.769,1.872,3.195,2.722,0.655,3.466,9.396,6.506,1.074,0.899,1.677,-0.047,0.088,0.000,0.000
2012-07-31,Industrials,527,-0.015324,-0.001878,0.052,0.426,0.588,16.386,1.91%,8.130,9.236,12.939,12.784,13.060,13.365,0.681,1.497,0.336,0.285,0.105,0.105,0.088,0.282,0.042,0.073,0.107,0.127,0.187,0.061,0.121,0.126,0.100,0.238,0.749,0.239,0.301,0.249,0.396,0.610,0.352,0.134,0.151,0.077,0.100,0.571,0.486,1.341,0.296,0.068,0.059,0.297,2.975,0.992,0.516,0.193,0.371,4.982,7.101,74.997,0.367,1.992,1.466,1.095,5.490,10.095,6.418,2.317,1.673,4.904,-0.031,0.000,0.000,0.000
2012-07-31,Information Technology,663,-0.028898,0.001086,0.000,0.249,0.463,12.273,2.30%,9.749,9.968,11.449,11.460,12.307,12.510,1.518,1.874,0.264,0.408,0.063,0.062,0.030,0.498,0.035,0.062,0.111,0.082,0.122,0.046,0.096,0.084,0.061,0.009,0.971,0.010,0.062,0.075,0.243,0.749,0.375,0.197,0.828,0.087,0.197,0.411,0.753,0.034,0.007,0.076,0.059,0.027,4.674,0.526,0.356,0.045,0.154,5.035,6.621,71.525,1.272,2.520,2.151,0.821,4.284,7.839,6.202,1.282,1.162,2.425,-0.058,0.106,0.000,0.000
2012-07-31,Materials,185,-0.020071,-0.009139,0.126,0.314,0.567,17.264,1.97%,7.325,8.495,13.124,13.152,12.491,12.997,0.801,1.624,0.299,0.240,0.117,0.121,0.094,0.250,0.048,0.088,0.134,0.113,0.144,0.069,0.139,0.136,0.116,0.286,0.694,0.285,0.335,0.338,0.360,0.428,0.418,0.127,0.134,0.095,0.077,0.790,0.335,1.602,0.362,0.068,0.062,0.376,1.375,1.005,0.516,0.224,0.411,4.362,6.071,73.305,0.416,2.391,1.491,0.982,5.813,9.370,7.270,2.157,1.453,4.535,-0.030,0.002,0.000,0.000
2012-07-31,Utilities,91,0.019400,0.027898,0.646,1.360,0.934,19.374,3.83%,8.737,6.923,16.917,16.917,16.726,16.917,1.472,1.138,0.352,0.087,0.092,0.092,0.064,0.273,0.074,0.167,0.267,0.071,0.083,0.112,0.088,0.092,0.066,0.503,0.486,0.495,0.555,0.201,0.330,-0.020,0.548,0.099,0.022,0.179,0.110,0.744,0.165,3.766,0.723,0.064,0.056,0.438,0.995,2.301,0.695,0.338,0.558,2.387,3.065,30.540,0.119,1.022,0.799,0.319,10.999,8.555,9.231,1.092,0.545,9.975,-0.042,0.000,0.000,0.000
2012-08-31,Communication Services,46,0.016639,-0.021437,0.009,0.062,0.694,12.160,5.97%,5.949,3.839,10.673,10.945,12.208,12.309,0.906,1.482,0.371,0.286,0.036,0.036,0.048,0.570,0.023,0.115,0.233,0.086,0.100,0.043,0.136,0.081,0.033,0.562,0.435,0.550,0.599,0.031,0.336,0.260,1.047,0.172,0.147,0.177,0.040,1.183,0.195,2.537,0.971,0.077,0.069,0.598,1.534,1.697,0.648,0.437,0.613,1.168,1.792,18.934,0.673,1.506,1.448,0.536,22.494,7.642,9.663,1.918,0.791,7.351,-0.105,0.000,0.010,0.000
2012-08-31,Consumer Discretionary,547,0.031538,0.048488,0.023,0.437,0.558,12.466,2.04%,7.976,7.586,13.680,13.482,14.414,14.732,0.718,1.755,0.339,0.431,0.103,0.103,0.084,0.361,0.039,0.074,0.109,0.128,0.192,0.056,0.128,0.126,0.102,0.239,0.727,0.236,0.322,0.262,0.222,0.611,0.466,0.163,0.196,0.079,0.066,0.654,0.537,1.187,0.275,0.077,0.068,0.275,2.471,1.006,0.532,0.188,0.410,4.423,5.810,63.557,0.493,1.822,1.200,1.328,5.192,9.636,12.517,2.681,1.940,5.782,-0.053,0.000,0.013,0.000
2012-08-31,Consumer Staples,155,0.028712,-0.004402,0.203,0.934,0.517,17.337,2.53%,9.778,10.004,15.316,15.644,15.258,15.296,0.762,1.851,0.345,0.417,0.104,0.105,0.090,0.343,0.038,0.079,0.113,0.156,0.226,0.059,0.141,0.138,0.098,0.270,0.704,0.268,0.348,0.351,0.280,0.598,0.455,0.155,0.111,0.072,0.111,0.716,0.423,1.675,0.295,0.064,0.052,0.358,2.314,0.911,0.507,0.232,0.393,5.252,7.803,54.789,0.323,1.843,1.105,1.374,6.214,10.583,11.578,3.110,1.998,7.544,-0.041,0.000,0.008,0.000
2012-08-31,Energy,218,0.005734,0.022669,0.000,0.165,0.755,9.495,1.55%,5.947,4.285,8.657,8.461,9.001,9.073,1.819,1.258,0.351,0.167,0.092,0.084,0.059,0.406,0.060,0.117,0.250,0.071,0.082,0.093,0.130,0.094,0.071,0.290,0.701,0.291,0.337,0.058,0.399,-0.409,0.778,0.182,0.107,0.198,0.031,0.971,0.262,1.294,0.352,0.070,0.064,0.429,0.762,1.008,0.514,0.237,0.391,2.764,2.579,42.638,0.368,1.480,1.196,0.402,15.319,5.295,6.474,0.848,0.548,5.483,-0.086,0.000,0.000,0.000
2012-08-31,Financials,694,0.036288,0.039819,0.316,0.320,1.081,14.888,2.55%,9.209,6.399,12.366,12.384,12.309,12.395,1.783,0.953,0.285,0.038,0.062,0.063,0.000,0.690,0.111,0.304,0.343,0.225,0.422,0.153,0.021,0.086,0.066,0.276,0.695,0.276,0.446,0.000,0.251,0.920,0.597,0.019,0.077,0.155,0.227,0.935,0.521,3.367,0.391,0.063,0.054,0.062,57.462,7.399,0.881,0.082,0.879,3.486,4.764,185.849,1.148,2.336,2.257,0.055,1.558,0.024,0.093,0.558,0.361,3.364,-0.008,0.000,0.007,0.272
2012-08-31,Health Care,521,0.029793,0.015574,0.000,0.192,0.346,-2.195,1.80%,5.163,2.638,-2.571,-2.447,-1.675,-1.676,2.765,2.977,0.315,0.259,-0.018,-0.021,0.000,0.375,-0.015,0.024,0.052,0.005,0.010,-0.020,0.036,0.029,-0.040,0.044,0.902,0.055,0.126,0.040,0.179,0.774,0.048,0.049,1.014,0.017,0.134,0.156,0.571,0.000,0.044,0.078,0.064,0.101,5.341,0.586,0.388,0.082,0.185,0.162,1.838,85.459,1.835,3.174,2.746,0.654,3.516,9.369,6.487,1.079,0.886,1.647,-0.053,0.089,0.000,0.000
